,word,freq,lang,code,i_code,o_code,n_code,c_code
10692,bóp,311,vi,BION2_5PC_5,BI,,ON2_5,PC_5
10693,uyên,310,vi,WO_0YÊN_0NC_0,,WO_0,YÊN_0,NC_0
10694,thò,309,vi,THION2_4,THI,,ON2_4,
10695,me,309,vi,MIEN_0,MI,,EN_0,
10696,điếm,309,vi,DIIÊN_5MC_5,DI,,IÊN_5,MC_5
10697,lu,308,vi,LIUN_0,LI,,UN_0,
10698,tước,308,vi,TIƯƠN_5KC_5,TI,,ƯƠN_5,KC_5
10699,lấn,307,vi,LIÂN_5NC_5,LI,,ÂN_5,NC_5
10700,dồi,306,vi,ZIÔN_4IC_4,ZI,,ÔN_4,IC_4
10701,khốc,306,vi,KHIÔN_5KC_5,KHI,,ÔN_5,KC_5
10702,nhô,306,vi,NHIÔN_0,NHI,,ÔN_0,
10703,nhung,305,vi,NHIUN_0NGC_0,NHI,,UN_0,NGC_0
10704,bạt,305,vi,BIAN2_1TC_1,BI,,AN2_1,TC_1
10705,bẩn,304,vi,BIÂN_2NC_2,BI,,ÂN_2,NC_2
10706,vút,304,vi,VIUN_5TC_5,VI,,UN_5,TC_5
10707,khuya,303,vi,KHIWO_0YAN_0,KHI,WO_0,YAN_0,
10708,dưa,303,vi,ZIƯƠN_0,ZI,,ƯƠN_0,
10709,trổ,303,vi,TRIÔN_2,TRI,,ÔN_2,
10710,giặc,303,vi,ZIAN3_1KC_1,ZI,,AN3_1,KC_1
10711,hoà,303,vi,HIWO_4AN2_4,HI,WO_4,AN2_4,
10712,thấm,302,vi,THIÂN_5MC_5,THI,,ÂN_5,MC_5
10713,sáo,301,vi,SIAN2_5UC_5,SI,,AN2_5,UC_5
10714,rạp,301,vi,RIAN2_1PC_1,RI,,AN2_1,PC_1
10715,lanh,301,vi,LIAN1_0NGC_0,LI,,AN1_0,NGC_0
10716,táng,300,vi,TIAN1_5NGC_5,TI,,AN1_5,NGC_5
10717,d,300,vi,ZI,ZI,,,
10718,hưu,299,vi,HIƯN_0UC_0,HI,,ƯN_0,UC_0
10719,bì,298,vi,BIIN_4,BI,,IN_4,
10720,í,298,vi,IN_5,,,IN_5,
10721,măng,298,vi,MIAN3_0NGC_0,MI,,AN3_0,NGC_0
10722,ngắt,298,vi,NGIAN3_5TC_5,NGI,,AN3_5,TC_5
10723,on,298,vi,ON2_0NC_0,,,ON2_0,NC_0
10724,com,296,vi,KION2_0MC_0,KI,,ON2_0,MC_0
10725,cậy,296,vi,KIÂN_1YC_1,KI,,ÂN_1,YC_1
10726,ngẫu,295,vi,NGIÂN_3UC_3,NGI,,ÂN_3,UC_3
10727,ranh,295,vi,RIAN1_0NGC_0,RI,,AN1_0,NGC_0
10728,nạ,294,vi,NIAN2_1,NI,,AN2_1,
10729,gò,294,vi,GION2_4,GI,,ON2_4,
10730,nốt,294,vi,NIÔN_5TC_5,NI,,ÔN_5,TC_5
10731,khốn,293,vi,KHIÔN_5NC_5,KHI,,ÔN_5,NC_5
10732,dơ,293,vi,ZIƠC_0,ZI,,,ƠC_0
10733,rê,293,vi,RIÊN_0,RI,,ÊN_0,
10734,diu,293,vi,ZIIN_0UC_0,ZI,,IN_0,UC_0
10735,eo,292,vi,EN_0UC_0,,,EN_0,UC_0
10736,bỉ,292,vi,BIIN_2,BI,,IN_2,
10737,uất,292,vi,WO_5ÂN_5TC_5,,WO_5,ÂN_5,TC_5
10738,ngụm,291,vi,NGIUN_1MC_1,NGI,,UN_1,MC_1
10739,khoáng,291,vi,KHIWO_5AN1_5NGC_5,KHI,WO_5,AN1_5,NGC_5
10740,thề,291,vi,THIÊN_4,THI,,ÊN_4,
10741,phai,291,vi,PHIAN2_0IC_0,PHI,,AN2_0,IC_0
10742,chìa,290,vi,CHIIAN_4,CHI,,IAN_4,
10743,bom,290,vi,BION2_0MC_0,BI,,ON2_0,MC_0
10744,bã,289,vi,BIAN2_3,BI,,AN2_3,
10745,nôn,289,vi,NIÔN_0NC_0,NI,,ÔN_0,NC_0
10746,tiệm,288,vi,TIIÊN_1MC_1,TI,,IÊN_1,MC_1
10747,xèo,288,vi,XIEN_4UC_4,XI,,EN_4,UC_4
10748,lột,287,vi,LIÔN_1TC_1,LI,,ÔN_1,TC_1
10749,lách,287,vi,LIAN1_5KC_5,LI,,AN1_5,KC_5
10750,ồn,287,vi,ÔN_4NC_4,,,ÔN_4,NC_4
10751,tẩy,287,vi,TIÂN_2YC_2,TI,,ÂN_2,YC_2
10752,trộn,286,vi,TRIÔN_1NC_1,TRI,,ÔN_1,NC_1
10753,bắp,286,vi,BIAN3_5PC_5,BI,,AN3_5,PC_5
10754,ắp,286,vi,AN3_5PC_5,,,AN3_5,PC_5
10755,ổ,285,vi,ÔN_2,,,ÔN_2,
10756,chẩm,285,vi,CHIÂN_2MC_2,CHI,,ÂN_2,MC_2
10757,đắn,284,vi,DIAN3_5NC_5,DI,,AN3_5,NC_5
10758,nhát,284,vi,NHIAN2_5TC_5,NHI,,AN2_5,TC_5
10759,nếm,284,vi,NIÊN_5MC_5,NI,,ÊN_5,MC_5
10760,êm,284,vi,ÊN_0MC_0,,,ÊN_0,MC_0
10761,chép,283,vi,CHIEN_5PC_5,CHI,,EN_5,PC_5
10762,cưng,283,vi,KIƯN_0NGC_0,KI,,ƯN_0,NGC_0
10763,trượt,283,vi,TRIƯƠN_1TC_1,TRI,,ƯƠN_1,TC_1
10764,khỉ,283,vi,KHIIN_2,KHI,,IN_2,
10765,đọng,282,vi,DION1_1NGC_1,DI,,ON1_1,NGC_1
10766,kề,282,vi,KIÊN_4,KI,,ÊN_4,
10767,óa,282,vi,WO_5AN2_5,,WO_5,AN2_5,
10768,sỹ,281,vi,SIIN_3,SI,,IN_3,
10769,gớm,281,vi,GIƠN_5MC_5,GI,,ƠN_5,MC_5
10770,nít,281,vi,NIIN_5TC_5,NI,,IN_5,TC_5
10771,niu,281,vi,NIIN_0UC_0,NI,,IN_0,UC_0
10772,rậm,281,vi,RIÂN_1MC_1,RI,,ÂN_1,MC_1
10773,rú,281,vi,RIUN_5,RI,,UN_5,
10774,huyên,280,vi,HIWO_0YÊN_0NC_0,HI,WO_0,YÊN_0,NC_0
10775,chai,280,vi,CHIAN2_0IC_0,CHI,,AN2_0,IC_0
10776,tánh,280,vi,TIAN1_5NGC_5,TI,,AN1_5,NGC_5
10777,mồi,279,vi,MIÔN_4IC_4,MI,,ÔN_4,IC_4
10778,dệt,279,vi,ZIÊN_1TC_1,ZI,,ÊN_1,TC_1
10779,ngỡ,279,vi,NGIƠC_3,NGI,,,ƠC_3
10780,úng,279,vi,UN_5NGC_5,,,UN_5,NGC_5
10781,phơ,279,vi,PHIƠC_0,PHI,,,ƠC_0
10782,vụn,278,vi,VIUN_1NC_1,VI,,UN_1,NC_1
10783,bô,278,vi,BIÔN_0,BI,,ÔN_0,
10784,son,277,vi,SION2_0NC_0,SI,,ON2_0,NC_0
10785,gom,276,vi,GION2_0MC_0,GI,,ON2_0,MC_0
10786,hổng,276,vi,HIÔN_2NGC_2,HI,,ÔN_2,NGC_2
10787,tốp,276,vi,TIÔN_5PC_5,TI,,ÔN_5,PC_5
10788,gũi,275,vi,GIUN_3IC_3,GI,,UN_3,IC_3
10789,lụa,275,vi,LIUÔN_1,LI,,UÔN_1,
10790,đố,275,vi,DIÔN_5,DI,,ÔN_5,
10791,rên,275,vi,RIÊN_0NC_0,RI,,ÊN_0,NC_0
10792,phảng,275,vi,PHIAN1_2NGC_2,PHI,,AN1_2,NGC_2
10793,ráp,274,vi,RIAN2_5PC_5,RI,,AN2_5,PC_5
10794,xót,274,vi,XION2_5TC_5,XI,,ON2_5,TC_5
10795,thính,274,vi,THIIN_5NGC_5,THI,,IN_5,NGC_5
10796,két,274,vi,KIEN_5TC_5,KI,,EN_5,TC_5
10797,mịt,274,vi,MIIN_1TC_1,MI,,IN_1,TC_1
10798,sếp,273,vi,SIÊN_5PC_5,SI,,ÊN_5,PC_5
10799,vở,273,vi,VIƠC_2,VI,,,ƠC_2
10800,hụt,272,vi,HIUN_1TC_1,HI,,UN_1,TC_1
10801,tạng,272,vi,TIAN1_1NGC_1,TI,,AN1_1,NGC_1
10802,gằn,272,vi,GIAN3_4NC_4,GI,,AN3_4,NC_4
10803,nhai,271,vi,NHIAN2_0IC_0,NHI,,AN2_0,IC_0
10804,nhúc,271,vi,NHIUN_5KC_5,NHI,,UN_5,KC_5
10805,bệ,271,vi,BIÊN_1,BI,,ÊN_1,
10806,lẳng,271,vi,LIAN3_2NGC_2,LI,,AN3_2,NGC_2
10807,cay,270,vi,KIAN3_0YC_0,KI,,AN3_0,YC_0
10808,ròng,270,vi,RION1_4NGC_4,RI,,ON1_4,NGC_4
10809,tiệp,270,vi,TIIÊN_1PC_1,TI,,IÊN_1,PC_1
10810,nhợt,270,vi,NHIƠN_1TC_1,NHI,,ƠN_1,TC_1
10811,tứt,270,vi,TIƯN_5TC_5,TI,,ƯN_5,TC_5
10812,lặn,269,vi,LIAN3_1NC_1,LI,,AN3_1,NC_1
10813,xào,269,vi,XIAN2_4UC_4,XI,,AN2_4,UC_4
10814,nhóc,269,vi,NHION1_5KC_5,NHI,,ON1_5,KC_5
10815,đục,268,vi,DIUN_1KC_1,DI,,UN_1,KC_1
10816,mì,267,vi,MIIN_4,MI,,IN_4,
10817,vèo,266,vi,VIEN_4UC_4,VI,,EN_4,UC_4
10818,khoảnh,266,vi,KHIWO_2AN1_2NGC_2,KHI,WO_2,AN1_2,NGC_2
10819,búa,266,vi,BIUÔN_5,BI,,UÔN_5,
10820,mon,266,vi,MION2_0NC_0,MI,,ON2_0,NC_0
10821,dẹp,265,vi,ZIEN_1PC_1,ZI,,EN_1,PC_1
10822,thắt,265,vi,THIAN3_5TC_5,THI,,AN3_5,TC_5
10823,quật,265,vi,KIWO_1ÂN_1TC_1,KI,WO_1,ÂN_1,TC_1
10824,nhiếp,263,vi,NHIIÊN_5PC_5,NHI,,IÊN_5,PC_5
10825,thà,263,vi,THIAN2_4,THI,,AN2_4,
10826,thong,263,vi,THION1_0NGC_0,THI,,ON1_0,NGC_0
10827,bổng,262,vi,BIÔN_2NGC_2,BI,,ÔN_2,NGC_2
10828,lụy,262,vi,LIUN_1YC_1,LI,,UN_1,YC_1
10829,tanh,262,vi,TIAN1_0NGC_0,TI,,AN1_0,NGC_0
10830,gót,262,vi,GION2_5TC_5,GI,,ON2_5,TC_5
10831,lượn,262,vi,LIƯƠN_1NC_1,LI,,ƯƠN_1,NC_1
10832,séc,261,vi,SIEN_5KC_5,SI,,EN_5,KC_5
10833,rủ,260,vi,RIUN_2,RI,,UN_2,
10834,túng,260,vi,TIUN_5NGC_5,TI,,UN_5,NGC_5
10835,váy,260,vi,VIAN3_5YC_5,VI,,AN3_5,YC_5
10836,chéo,260,vi,CHIEN_5UC_5,CHI,,EN_5,UC_5
10837,xưởng,259,vi,XIƯƠN_2NGC_2,XI,,ƯƠN_2,NGC_2
10838,hèn,258,vi,HIEN_4NC_4,HI,,EN_4,NC_4
10839,khải,258,vi,KHIAN2_2IC_2,KHI,,AN2_2,IC_2
10840,cúc,258,vi,KIUN_5KC_5,KI,,UN_5,KC_5
10841,đơ,258,vi,DIƠC_0,DI,,,ƠC_0
10842,kép,257,vi,KIEN_5PC_5,KI,,EN_5,PC_5
10843,tủ,257,vi,TIUN_2,TI,,UN_2,
10844,ưa,257,vi,ƯƠN_0,,,ƯƠN_0,
10845,khiêm,257,vi,KHIIÊN_0MC_0,KHI,,IÊN_0,MC_0
10846,phệ,257,vi,PHIÊN_1,PHI,,ÊN_1,
10847,ghé,256,vi,GIEN_5,GI,,EN_5,
10848,vác,256,vi,VIAN1_5KC_5,VI,,AN1_5,KC_5
10849,gu,256,vi,GIUN_0,GI,,UN_0,
10850,trội,256,vi,TRIÔN_1IC_1,TRI,,ÔN_1,IC_1
10851,soạn,255,vi,SIWO_1AN2_1NC_1,SI,WO_1,AN2_1,NC_1
10852,rầm,255,vi,RIÂN_4MC_4,RI,,ÂN_4,MC_4
10853,gân,255,vi,GIÂN_0NC_0,GI,,ÂN_0,NC_0
10854,trói,255,vi,TRION2_5IC_5,TRI,,ON2_5,IC_5
10855,vy,254,vi,VIIN_0,VI,,IN_0,
10856,hãm,254,vi,HIAN2_3MC_3,HI,,AN2_3,MC_3
10857,hót,254,vi,HION2_5TC_5,HI,,ON2_5,TC_5
10858,vành,254,vi,VIAN1_4NGC_4,VI,,AN1_4,NGC_4
10859,bóc,254,vi,BION1_5KC_5,BI,,ON1_5,KC_5
10860,tý,254,vi,TIIN_5,TI,,IN_5,
10861,sầm,254,vi,SIÂN_4MC_4,SI,,ÂN_4,MC_4
10862,ốc,253,vi,ÔN_5KC_5,,,ÔN_5,KC_5
10863,giỡn,253,vi,ZIƠN_3NC_3,ZI,,ƠN_3,NC_3
10864,bốt,253,vi,BIÔN_5TC_5,BI,,ÔN_5,TC_5
10865,ủi,252,vi,UN_2IC_2,,,UN_2,IC_2
10866,hê,252,vi,HIÊN_0,HI,,ÊN_0,
10867,bầy,252,vi,BIÂN_4YC_4,BI,,ÂN_4,YC_4
10868,chướng,251,vi,CHIƯƠN_5NGC_5,CHI,,ƯƠN_5,NGC_5
10869,rẽ,250,vi,RIEN_3,RI,,EN_3,
10870,kỉ,249,vi,KIIN_2,KI,,IN_2,
10871,tịnh,249,vi,TIIN_1NGC_1,TI,,IN_1,NGC_1
10872,chè,248,vi,CHIEN_4,CHI,,EN_4,
10873,dai,248,vi,ZIAN2_0IC_0,ZI,,AN2_0,IC_0
10874,ngấm,248,vi,NGIÂN_5MC_5,NGI,,ÂN_5,MC_5
10875,mẫn,248,vi,MIÂN_3NC_3,MI,,ÂN_3,NC_3
10876,m,248,vi,MI,MI,,,
10877,gấu,247,vi,GIÂN_5UC_5,GI,,ÂN_5,UC_5
10878,gieo,247,vi,ZIEN_0UC_0,ZI,,EN_0,UC_0
10879,nại,247,vi,NIAN2_1IC_1,NI,,AN2_1,IC_1
10880,kẽ,247,vi,KIEN_3,KI,,EN_3,
10881,bèn,247,vi,BIEN_4NC_4,BI,,EN_4,NC_4
10882,sin,247,vi,SIIN_0NC_0,SI,,IN_0,NC_0
10883,sập,246,vi,SIÂN_1PC_1,SI,,ÂN_1,PC_1
10884,gợn,246,vi,GIƠN_1NC_1,GI,,ƠN_1,NC_1
10885,khanh,245,vi,KHIAN1_0NGC_0,KHI,,AN1_0,NGC_0
10886,đóa,245,vi,DIWO_5AN2_5,DI,WO_5,AN2_5,
10887,ló,245,vi,LION2_5,LI,,ON2_5,
10888,nhậu,244,vi,NHIÂN_1UC_1,NHI,,ÂN_1,UC_1
10889,rỗng,244,vi,RIÔN_3NGC_3,RI,,ÔN_3,NGC_3
10890,voi,244,vi,VION2_0IC_0,VI,,ON2_0,IC_0
10891,quăng,244,vi,KIWO_0AN3_0NGC_0,KI,WO_0,AN3_0,NGC_0
10892,cáp,243,vi,KIAN2_5PC_5,KI,,AN2_5,PC_5
10893,bơ,243,vi,BIƠC_0,BI,,,ƠC_0
10894,mường,243,vi,MIƯƠN_4NGC_4,MI,,ƯƠN_4,NGC_4
10895,rã,243,vi,RIAN2_3,RI,,AN2_3,
10896,bơm,243,vi,BIƠN_0MC_0,BI,,ƠN_0,MC_0
10897,hắt,243,vi,HIAN3_5TC_5,HI,,AN3_5,TC_5
10898,diêm,243,vi,ZIIÊN_0MC_0,ZI,,IÊN_0,MC_0
10899,khoe,242,vi,KHIWO_0EN_0,KHI,WO_0,EN_0,
10900,t,242,vi,TI,TI,,,
10901,xách,241,vi,XIAN1_5KC_5,XI,,AN1_5,KC_5
10902,lảo,241,vi,LIAN2_2UC_2,LI,,AN2_2,UC_2
10903,min,241,vi,MIIN_0NC_0,MI,,IN_0,NC_0
10904,rống,241,vi,RIÔN_5NGC_5,RI,,ÔN_5,NGC_5
10905,dàn,240,vi,ZIAN2_4NC_4,ZI,,AN2_4,NC_4
10906,huyễn,240,vi,HIWO_3YÊN_3NC_3,HI,WO_3,YÊN_3,NC_3
10907,ỷ,239,vi,IN_2,,,IN_2,
10908,nhăn,239,vi,NHIAN3_0NC_0,NHI,,AN3_0,NC_0
10909,kem,239,vi,KIEN_0MC_0,KI,,EN_0,MC_0
10910,phôn,239,vi,PHIÔN_0NC_0,PHI,,ÔN_0,NC_0
10911,bả,238,vi,BIAN2_2,BI,,AN2_2,
10912,khuẩn,238,vi,KHIWO_2ÂN_2NC_2,KHI,WO_2,ÂN_2,NC_2
10913,banh,238,vi,BIAN1_0NGC_0,BI,,AN1_0,NGC_0
10914,ngào,238,vi,NGIAN2_4UC_4,NGI,,AN2_4,UC_4
10915,xao,237,vi,XIAN2_0UC_0,XI,,AN2_0,UC_0
10916,hoãn,237,vi,HIWO_3AN2_3NC_3,HI,WO_3,AN2_3,NC_3
10917,phào,237,vi,PHIAN2_4UC_4,PHI,,AN2_4,UC_4
10918,nhiễu,237,vi,NHIIÊN_3UC_3,NHI,,IÊN_3,UC_3
10919,cược,236,vi,KIƯƠN_1KC_1,KI,,ƯƠN_1,KC_1
10920,phờ,236,vi,PHIƠC_4,PHI,,,ƠC_4
10921,lửng,236,vi,LIƯN_2NGC_2,LI,,ƯN_2,NGC_2
10922,tằm,236,vi,TIAN3_4MC_4,TI,,AN3_4,MC_4
10923,tròng,236,vi,TRION1_4NGC_4,TRI,,ON1_4,NGC_4
10924,đắm,235,vi,DIAN3_5MC_5,DI,,AN3_5,MC_5
10925,mác,235,vi,MIAN1_5KC_5,MI,,AN1_5,KC_5
10926,miên,235,vi,MIIÊN_0NC_0,MI,,IÊN_0,NC_0
10927,gô,235,vi,GIÔN_0,GI,,ÔN_0,
10928,cê,235,vi,KIÊN_0,KI,,ÊN_0,
10929,lười,234,vi,LIƯƠN_4IC_4,LI,,ƯƠN_4,IC_4
10930,rạng,234,vi,RIAN1_1NGC_1,RI,,AN1_1,NGC_1
10931,nhún,234,vi,NHIUN_5NC_5,NHI,,UN_5,NC_5
10932,bẻ,234,vi,BIEN_2,BI,,EN_2,
10933,tráo,234,vi,TRIAN2_5UC_5,TRI,,AN2_5,UC_5
10934,gien,234,vi,ZIEN_0NC_0,ZI,,EN_0,NC_0
10935,ngõ,233,vi,NGION2_3,NGI,,ON2_3,
10936,xế,233,vi,XIÊN_5,XI,,ÊN_5,
10937,hốc,233,vi,HIÔN_5KC_5,HI,,ÔN_5,KC_5
10938,băn,233,vi,BIAN3_0NC_0,BI,,AN3_0,NC_0
10939,ru,233,vi,RIUN_0,RI,,UN_0,
10940,chật,233,vi,CHIÂN_1TC_1,CHI,,ÂN_1,TC_1
10941,ngửi,233,vi,NGIƯN_2IC_2,NGI,,ƯN_2,IC_2
10942,trướng,233,vi,TRIƯƠN_5NGC_5,TRI,,ƯƠN_5,NGC_5
10943,cuống,233,vi,KIUÔN_5NGC_5,KI,,UÔN_5,NGC_5
10944,ngần,231,vi,NGIÂN_4NC_4,NGI,,ÂN_4,NC_4
10945,dô,231,vi,ZIÔN_0,ZI,,ÔN_0,
10946,dấp,230,vi,ZIÂN_5PC_5,ZI,,ÂN_5,PC_5
10947,nhấc,230,vi,NHIÂN_5KC_5,NHI,,ÂN_5,KC_5
10948,bo,229,vi,BION2_0,BI,,ON2_0,
10949,bậy,229,vi,BIÂN_1YC_1,BI,,ÂN_1,YC_1
10950,lùn,229,vi,LIUN_4NC_4,LI,,UN_4,NC_4
10951,óp,229,vi,ON2_5PC_5,,,ON2_5,PC_5
10952,nấm,228,vi,NIÂN_5MC_5,NI,,ÂN_5,MC_5
10953,kíp,228,vi,KIIN_5PC_5,KI,,IN_5,PC_5
10954,khoăn,227,vi,KHIWO_0AN3_0NC_0,KHI,WO_0,AN3_0,NC_0
10955,ve,227,vi,VIEN_0,VI,,EN_0,
10956,mép,227,vi,MIEN_5PC_5,MI,,EN_5,PC_5
10957,rệt,227,vi,RIÊN_1TC_1,RI,,ÊN_1,TC_1
10958,nhũng,226,vi,NHIUN_3NGC_3,NHI,,UN_3,NGC_3
10959,phì,226,vi,PHIIN_4,PHI,,IN_4,
10960,vẹo,226,vi,VIEN_1UC_1,VI,,EN_1,UC_1
10961,nắp,225,vi,NIAN3_5PC_5,NI,,AN3_5,PC_5
10962,điệt,225,vi,DIIÊN_1TC_1,DI,,IÊN_1,TC_1
10963,úc,224,vi,UN_5KC_5,,,UN_5,KC_5
10964,xui,224,vi,XIUN_0IC_0,XI,,UN_0,IC_0
10965,hủ,224,vi,HIUN_2,HI,,UN_2,
10966,dằn,224,vi,ZIAN3_4NC_4,ZI,,AN3_4,NC_4
10967,bùn,224,vi,BIUN_4NC_4,BI,,UN_4,NC_4
10968,giục,224,vi,ZIUN_1KC_1,ZI,,UN_1,KC_1
10969,hệt,224,vi,HIÊN_1TC_1,HI,,ÊN_1,TC_1
10970,chộp,224,vi,CHIÔN_1PC_1,CHI,,ÔN_1,PC_1
10971,mãng,224,vi,MIAN1_3NGC_3,MI,,AN1_3,NGC_3
10972,cháo,223,vi,CHIAN2_5UC_5,CHI,,AN2_5,UC_5
10973,ngoãn,223,vi,NGIWO_3AN2_3NC_3,NGI,WO_3,AN2_3,NC_3
10974,sùng,223,vi,SIUN_4NGC_4,SI,,UN_4,NGC_4
10975,ngục,223,vi,NGIUN_1KC_1,NGI,,UN_1,KC_1
10976,le,222,vi,LIEN_0,LI,,EN_0,
10977,phe,222,vi,PHIEN_0,PHI,,EN_0,
10978,đĩa,222,vi,DIIAN_3,DI,,IAN_3,
10979,nghiện,222,vi,NGIIÊN_1NC_1,NGI,,IÊN_1,NC_1
10980,tút,222,vi,TIUN_5TC_5,TI,,UN_5,TC_5
10981,trọ,221,vi,TRION2_1,TRI,,ON2_1,
10982,rộn,221,vi,RIÔN_1NC_1,RI,,ÔN_1,NC_1
10983,nhủ,221,vi,NHIUN_2,NHI,,UN_2,
10984,liêm,221,vi,LIIÊN_0MC_0,LI,,IÊN_0,MC_0
10985,xua,221,vi,XIUÔN_0,XI,,UÔN_0,
10986,xài,220,vi,XIAN2_4IC_4,XI,,AN2_4,IC_4
10987,thòi,219,vi,THION2_4IC_4,THI,,ON2_4,IC_4
10988,trút,219,vi,TRIUN_5TC_5,TRI,,UN_5,TC_5
10989,đãng,219,vi,DIAN1_3NGC_3,DI,,AN1_3,NGC_3
10990,tấc,219,vi,TIÂN_5KC_5,TI,,ÂN_5,KC_5
10991,nhét,219,vi,NHIEN_5TC_5,NHI,,EN_5,TC_5
10992,bún,218,vi,BIUN_5NC_5,BI,,UN_5,NC_5
10993,hờ,218,vi,HIƠC_4,HI,,,ƠC_4
10994,lộng,218,vi,LIÔN_1NGC_1,LI,,ÔN_1,NGC_1
10995,đậy,218,vi,DIÂN_1YC_1,DI,,ÂN_1,YC_1
10996,nhao,218,vi,NHIAN2_0UC_0,NHI,,AN2_0,UC_0
10997,mênh,217,vi,MIÊN_0NGC_0,MI,,ÊN_0,NGC_0
10998,quách,217,vi,KIUÔN_5KC_5,KI,,UÔN_5,KC_5
10999,nón,217,vi,NION2_5NC_5,NI,,ON2_5,NC_5
11000,chọi,217,vi,CHION2_1IC_1,CHI,,ON2_1,IC_1
11001,cuồn,217,vi,KIUÔN_4NC_4,KI,,UÔN_4,NC_4
11002,chặng,216,vi,CHIAN3_1NGC_1,CHI,,AN3_1,NGC_1
11003,dè,216,vi,ZIEN_4,ZI,,EN_4,
11004,mu,216,vi,MIUN_0,MI,,UN_0,
11005,s,216,vi,SI,SI,,,
11006,lừng,216,vi,LIƯN_4NGC_4,LI,,ƯN_4,NGC_4
11007,nấp,216,vi,NIÂN_5PC_5,NI,,ÂN_5,PC_5
11008,xỉ,215,vi,XIIN_2,XI,,IN_2,
11009,hen,215,vi,HIEN_0NC_0,HI,,EN_0,NC_0
11010,tụng,215,vi,TIUN_1NGC_1,TI,,UN_1,NGC_1
11011,khâm,215,vi,KHIÂN_0MC_0,KHI,,ÂN_0,MC_0
11012,khương,215,vi,KHIƯƠN_0NGC_0,KHI,,ƯƠN_0,NGC_0
11013,cài,215,vi,KIAN2_4IC_4,KI,,AN2_4,IC_4
11014,biếc,215,vi,BIIÊN_5KC_5,BI,,IÊN_5,KC_5
11015,phím,215,vi,PHIIN_5MC_5,PHI,,IN_5,MC_5
11016,ngạn,215,vi,NGIAN2_1NC_1,NGI,,AN2_1,NC_1
11017,ráng,214,vi,RIAN1_5NGC_5,RI,,AN1_5,NGC_5
11018,thùy,214,vi,THIUN_4YC_4,THI,,UN_4,YC_4
11019,tấp,214,vi,TIÂN_5PC_5,TI,,ÂN_5,PC_5
11020,rộ,214,vi,RIÔN_1,RI,,ÔN_1,
11021,hé,214,vi,HIEN_5,HI,,EN_5,
11022,gốm,214,vi,GIÔN_5MC_5,GI,,ÔN_5,MC_5
11023,sốc,213,vi,SIÔN_5KC_5,SI,,ÔN_5,KC_5
11024,bưng,213,vi,BIƯN_0NGC_0,BI,,ƯN_0,NGC_0
11025,đũa,213,vi,DIUÔN_3,DI,,UÔN_3,
11026,võng,213,vi,VION1_3NGC_3,VI,,ON1_3,NGC_3
11027,ngông,213,vi,NGIÔN_0NGC_0,NGI,,ÔN_0,NGC_0
11028,tỳ,213,vi,TIIN_4,TI,,IN_4,
11029,giếng,212,vi,ZIÊN_5NGC_5,ZI,,ÊN_5,NGC_5
11030,cặn,212,vi,KIAN3_1NC_1,KI,,AN3_1,NC_1
11031,khiết,212,vi,KHIIÊN_5TC_5,KHI,,IÊN_5,TC_5
11032,loáng,212,vi,LIWO_5AN1_5NGC_5,LI,WO_5,AN1_5,NGC_5
11033,kẹo,211,vi,KIEN_1UC_1,KI,,EN_1,UC_1
11034,tào,211,vi,TIAN2_4UC_4,TI,,AN2_4,UC_4
11035,nhọc,211,vi,NHION1_1KC_1,NHI,,ON1_1,KC_1
11036,thon,211,vi,THION2_0NC_0,THI,,ON2_0,NC_0
11037,phô,210,vi,PHIÔN_0,PHI,,ÔN_0,
11038,bon,210,vi,BION2_0NC_0,BI,,ON2_0,NC_0
11039,gêm,210,vi,GIÊN_0MC_0,GI,,ÊN_0,MC_0
11040,điềm,209,vi,DIIÊN_4MC_4,DI,,IÊN_4,MC_4
11041,vú,209,vi,VIUN_5,VI,,UN_5,
11042,vịt,209,vi,VIIN_1TC_1,VI,,IN_1,TC_1
11043,trơ,209,vi,TRIƠC_0,TRI,,,ƠC_0
11044,cối,209,vi,KIÔN_5IC_5,KI,,ÔN_5,IC_5
11045,ngụy,209,vi,NGIUN_1YC_1,NGI,,UN_1,YC_1
11046,chà,208,vi,CHIAN2_4,CHI,,AN2_4,
11047,top,208,vi,TION2_0PC_0,TI,,ON2_0,PC_0
11048,bọt,208,vi,BION2_1TC_1,BI,,ON2_1,TC_1
11049,yết,208,vi,YÊN_5TC_5,,,YÊN_5,TC_5
11050,cõi,207,vi,KION2_3IC_3,KI,,ON2_3,IC_3
11051,dào,207,vi,ZIAN2_4UC_4,ZI,,AN2_4,UC_4
11052,ngạch,207,vi,NGIAN1_1KC_1,NGI,,AN1_1,KC_1
11053,hễ,207,vi,HIÊN_3,HI,,ÊN_3,
11054,nhõm,206,vi,NHION2_3MC_3,NHI,,ON2_3,MC_3
11055,quẩn,206,vi,KIWO_2ÂN_2NC_2,KI,WO_2,ÂN_2,NC_2
11056,lét,206,vi,LIEN_5TC_5,LI,,EN_5,TC_5
11057,xôi,205,vi,XIÔN_0IC_0,XI,,ÔN_0,IC_0
11058,khao,205,vi,KHIAN2_0UC_0,KHI,,AN2_0,UC_0
11059,gậy,205,vi,GIÂN_1YC_1,GI,,ÂN_1,YC_1
11060,lận,205,vi,LIÂN_1NC_1,LI,,ÂN_1,NC_1
11061,nín,205,vi,NIIN_5NC_5,NI,,IN_5,NC_5
